player_id,player_name,archetype,season,team,games_played,minutes,points,rebounds,assists,steals,blocks,fg_pct,fg3_pct,ft_pct
271,Angela Banks,regular,2020-21,VBADragons,82,22.9,8.5,5.0,,0.6,0.3,0.456,0.324,0.725
272,John Adams,regular,2020-21,SkyBirds,31,20.9,14.3,5.8,2.1,1.5,0.3,0.463,,0.702
273,Angel Martinez,regular,2020-21,VBADragons,27,20.1,8.3,4.3,3.9,1.1,,0.463,0.3,0.817
274,Patrick Nolan,regular,2020-21,SkyBirds,60,15.9,10.4,7.3,3.2,0.6,1.1,0.49,0.318,0.836
275,Jacob Russell,regular,2020-21,UnitedWeCode,21,20.1,6.8,3.3,0.9,0.4,0.1,0.389,0.257,0.64
276,Alexander Chapman,regular,2020-21,HtmlERS,62,19.1,9.6,3.3,3.2,0.6,0.8,,0.362,0.817
277,Robert Rivera,elite_playmaker,2020-21,KeyBoardWarriors,45,32.0,24.5,3.1,9.6,1.8,0.8,0.517,0.372,0.882
278,Peter Nelson,elite_defender,2020-21,SkyBirds,30,13.4,13.6,6.8,3.2,2.2,1.5,0.49,0.256,
279,Ricky Lopez,regular,2020-21,LutammS,76,19.1,5.5,3.8,2.8,0.3,0.3,0.474,0.338,
280,Jennifer Fitzpatrick,regular,2020-21,SkyBirds,34,33.4,8.5,3.3,3.2,,0.8,,0.345,0.731
281,Rebecca Richardson,regular,2020-21,BIsupremE,50,28.8,17.3,6.9,2.9,1.7,0.4,0.52,0.363,0.71
282,Alexander Mack,regular,2020-21,KeyBoardWarriors,73,22.7,9.0,3.0,2.6,0.9,0.3,0.435,0.284,
283,Steven Gardner,regular,2020-21,VBADragons,50,18.4,6.3,1.1,1.5,0.3,0.3,0.392,0.285,0.674
284,Diana Cain,elite_playmaker,2020-21,LutammS,59,22.3,22.2,4.5,11.7,2.5,0.5,0.466,0.374,0.825
285,April Hamilton,elite_scorer,2020-21,KeyBoardWarriors,62,32.4,32.9,1.0,2.3,0.6,0.1,0.464,0.386,0.845
286,David Williams,regular,2020-21,VBADragons,45,15.6,7.6,2.6,2.8,0.5,0.7,0.412,0.345,0.68
287,Gabriel Moore,regular,2020-21,VBADragons,35,14.9,9.4,3.6,2.8,1.1,0.4,,0.329,0.8
288,Shelley Knight,elite_scorer,2020-21,VBADragons,23,36.8,24.2,2.3,4.0,0.3,0.6,0.498,0.37,0.822
289,Anthony Flores,regular,2020-21,LutammS,63,37.1,4.2,3.2,0.6,0.7,0.2,0.393,0.312,0.691
290,Robert Davenport,regular,2020-21,HtmlERS,20,20.2,10.7,,2.4,0.9,0.7,0.427,0.285,0.76
291,Robert Payne,regular,2020-21,SkyBirds,78,32.9,10.8,5.7,2.3,1.1,1.2,0.479,0.341,0.745
292,Joseph Morris,regular,2020-21,SkyBirds,25,34.4,5.4,2.5,1.6,0.7,0.5,0.385,0.347,0.669
293,Christopher Logan,regular,2020-21,SparkiFY,70,15.1,16.8,4.3,4.2,0.8,,0.454,0.316,0.81
294,Tracy Simon,elite_playmaker,2020-21,BIsupremE,69,19.2,22.1,3.2,8.7,1.1,0.3,0.474,0.395,0.806
295,Ashley Davis,regular,2020-21,BIsupremE,43,27.3,2.4,2.8,2.0,0.4,0.4,0.358,0.261,0.602
296,Joseph Flores,regular,2020-21,HtmlERS,78,14.5,12.6,7.0,4.8,0.9,0.7,0.416,,0.789
297,Krista Reed,regular,2020-21,KeyBoardWarriors,30,28.8,8.7,4.4,1.7,0.9,0.3,0.446,0.331,0.775
298,Tammy Hogan,elite_playmaker,2020-21,LutammS,52,35.0,21.1,3.7,9.8,2.2,0.9,0.405,0.385,0.807
299,Hannah Schmidt,regular,2020-21,KeyBoardWarriors,35,23.1,5.2,1.0,1.4,0.8,0.1,0.417,0.318,0.654
300,Heather Morgan,regular,2020-21,VBADragons,20,29.6,8.0,2.6,1.5,0.9,0.7,0.479,0.288,0.762
301,Curtis Garrison,regular,2020-21,HtmlERS,49,31.8,10.9,4.1,2.6,0.7,0.7,0.425,0.333,0.711
302,Stephen Mullen,regular,2020-21,VBADragons,22,27.2,9.5,6.4,3.7,1.1,0.8,0.469,0.327,0.734
303,Jessica Andrews,regular,2020-21,SparkiFY,44,29.9,6.3,2.9,2.7,0.3,0.8,0.395,0.342,0.699
304,Ronald Parks,regular,2020-21,BIsupremE,69,14.8,6.2,2.7,1.9,0.4,0.3,0.429,0.303,0.616
305,John Gomez,elite_scorer,2020-21,VBADragons,79,33.6,32.9,,4.2,1.9,0.5,0.521,,0.923
306,Luis Cardenas,regular,2020-21,SparkiFY,81,15.2,9.0,2.1,1.3,0.4,0.4,0.38,0.349,0.696
307,Angel Gomez,regular,2020-21,VBADragons,40,12.4,10.5,5.5,2.0,1.3,,0.512,0.352,0.766
308,Felicia Kim,regular,2020-21,SkyBirds,78,14.1,5.4,4.1,2.5,1.2,0.3,0.435,0.311,0.652
309,Kathleen Donaldson,regular,2020-21,SparkiFY,28,33.8,14.6,7.2,4.6,0.8,0.7,0.426,0.356,0.797
310,Elizabeth Wade,regular,2020-21,UnitedWeCode,41,25.9,3.8,2.8,1.5,0.2,0.5,0.392,0.323,0.716
311,Douglas Richards,regular,2020-21,SkyBirds,68,34.1,16.5,5.6,4.9,1.7,0.6,,0.342,0.735
312,Courtney Lee,regular,2020-21,UnitedWeCode,70,13.9,,2.3,1.6,0.7,,0.404,0.264,0.639
313,Anthony Gregory,regular,2020-21,KeyBoardWarriors,71,31.8,6.7,2.7,0.8,0.3,0.4,0.387,0.312,0.675
314,Victoria Lucas,regular,2020-21,LutammS,47,29.7,17.8,7.1,4.0,1.4,0.5,0.453,,0.725
315,James Harrell,elite_defender,2020-21,VBADragons,65,19.5,8.4,6.7,1.7,2.8,2.2,0.527,0.273,0.679
316,Lonnie Peterson,regular,2020-21,SkyBirds,23,27.8,2.9,2.1,1.7,0.6,0.3,,,0.703
317,Lisa Bauer,regular,2020-21,SparkiFY,37,23.6,10.5,4.1,2.9,0.3,0.6,0.46,0.336,0.776
318,Sarah Dyer,regular,2020-21,BIsupremE,56,13.3,16.9,4.2,4.0,1.4,0.9,0.503,0.304,0.716
319,Aaron Perez,regular,2020-21,VBADragons,27,14.3,4.7,1.2,1.8,0.7,0.3,0.442,0.318,0.676
320,Brandi Hall,regular,2020-21,BIsupremE,78,31.7,6.7,3.1,1.8,0.9,0.5,0.474,0.285,0.682
321,Melissa Doyle,elite_playmaker,2020-21,HtmlERS,26,16.6,23.9,3.6,9.6,2.2,0.4,0.447,0.394,0.887
322,Katelyn Raymond,regular,2020-21,KeyBoardWarriors,31,16.1,8.3,3.2,4.6,1.0,0.8,0.476,0.373,0.729
323,Jasmine Richmond,elite_defender,2020-21,VBADragons,70,18.7,9.8,11.5,2.3,2.3,1.2,0.38,0.327,0.802
324,Steven Taylor,regular,2020-21,VBADragons,65,18.4,6.9,2.2,1.6,0.8,0.4,0.434,0.324,0.766
325,Zachary Fry,elite_defender,2020-21,LutammS,78,25.1,10.0,5.3,3.8,2.8,,0.402,0.345,0.808
326,Christina Morris,regular,2020-21,BIsupremE,46,14.8,6.4,3.0,3.0,0.4,0.7,0.441,0.342,0.72
327,Corey Anderson,regular,2020-21,BIsupremE,28,31.9,10.6,4.1,4.7,0.8,0.5,0.501,0.371,0.761
328,David Page,regular,2020-21,KeyBoardWarriors,77,33.9,5.6,1.5,1.3,0.4,0.2,0.396,0.26,0.656
329,Mark Hamilton,regular,2020-21,VBADragons,46,18.4,,5.5,3.0,0.8,1.0,0.489,0.371,0.844
330,Theresa Cook,elite_scorer,2020-21,UnitedWeCode,70,34.1,,3.5,,0.9,0.7,0.606,0.379,0.831
331,Desiree Bailey,regular,2020-21,SkyBirds,50,22.3,15.2,,2.5,1.5,0.9,0.496,0.337,0.808
332,Paul Simmons,regular,2020-21,HtmlERS,80,17.3,10.0,3.1,2.5,0.9,1.1,0.452,0.351,0.7
333,Sean Wilson,elite_scorer,2020-21,UnitedWeCode,69,20.4,34.8,3.7,,1.1,0.6,0.514,0.399,0.883
334,Darlene Hawkins,regular,2020-21,SkyBirds,75,27.6,6.0,1.2,1.8,,0.3,0.446,0.307,0.7
335,Daniel Villegas,regular,2020-21,VBADragons,68,15.8,11.5,7.6,2.0,1.2,1.0,0.486,0.335,0.786
336,Valerie Hill,regular,2020-21,LutammS,22,16.0,15.2,,2.8,1.4,0.8,0.403,0.343,0.776
337,Matthew Norman,regular,2020-21,KeyBoardWarriors,39,33.2,11.8,2.4,2.3,0.5,0.8,0.45,0.343,0.749
338,William Knight,regular,2020-21,VBADragons,78,23.3,5.5,3.4,2.1,0.8,0.4,0.38,0.284,0.715
339,Kathy Walton,regular,2020-21,KeyBoardWarriors,46,17.6,6.9,4.0,1.6,1.2,0.5,0.465,0.296,0.674
340,Joseph Freeman,regular,2020-21,UnitedWeCode,24,24.3,9.6,7.7,3.4,0.9,0.8,0.44,0.331,0.733
341,Lisa Andrade,regular,2020-21,LutammS,50,37.2,6.7,2.3,2.0,1.0,0.3,0.449,0.286,0.734
342,Michelle Marsh,regular,2020-21,BIsupremE,81,34.1,11.4,5.0,3.3,0.7,1.0,,0.365,0.764
343,Dominique Johnson,regular,2020-21,UnitedWeCode,48,30.5,12.5,5.0,2.2,,0.7,0.466,0.328,0.843
344,Michael Fletcher,regular,2020-21,VBADragons,63,32.1,12.8,4.8,2.4,1.7,1.0,0.479,0.345,0.82
345,John Brown,regular,2020-21,HtmlERS,76,29.4,2.9,3.6,1.2,0.5,0.3,0.439,0.324,0.699
346,Brittney Tate,regular,2020-21,SparkiFY,55,13.6,6.5,3.3,2.1,0.4,0.4,0.429,0.319,0.734
347,Wendy Chandler,regular,2020-21,BIsupremE,32,13.7,9.8,2.1,1.6,0.5,0.8,0.45,0.339,0.684
348,Shane Johnson,elite_playmaker,2020-21,LutammS,53,21.4,19.6,4.8,9.5,2.1,0.2,0.506,0.391,0.838
349,Erin Stafford,regular,2020-21,BIsupremE,63,28.0,8.1,4.2,3.8,0.7,,0.49,0.326,0.823
350,April Hart,regular,2020-21,BIsupremE,29,37.8,10.2,2.1,1.5,0.5,0.8,0.381,0.314,0.758
351,Christopher Flores,regular,2020-21,KeyBoardWarriors,55,37.8,11.2,,2.3,0.6,0.5,0.468,0.358,0.776
352,Brittany Pratt,regular,2020-21,VBADragons,78,14.5,17.1,5.8,2.0,1.2,0.8,0.492,0.369,0.85
353,Mark Decker,regular,2020-21,UnitedWeCode,62,31.9,7.0,2.5,1.8,0.6,0.4,0.434,0.344,0.763
354,Brianna Peters,elite_playmaker,2020-21,LutammS,41,20.8,,6.7,11.6,1.3,0.9,0.539,0.352,0.827
355,James Neal,regular,2020-21,SparkiFY,54,26.9,9.6,4.2,1.8,0.4,0.6,0.445,0.357,0.671
356,Derrick Fisher,regular,2020-21,KeyBoardWarriors,20,37.1,11.6,6.3,2.7,0.9,0.4,,0.354,0.82
357,Olivia Parrish,regular,2020-21,LutammS,20,22.3,3.8,3.8,1.7,0.6,0.3,0.372,0.311,0.658
358,Shirley Lee,regular,2020-21,LutammS,20,31.4,15.5,6.5,3.7,1.3,0.7,0.43,0.347,0.801
359,Rebecca Harrison,elite_playmaker,2020-21,SkyBirds,33,12.4,21.2,6.0,8.8,1.3,0.2,0.511,0.382,0.848
360,Frank Mosley,regular,2020-21,SkyBirds,52,30.5,5.7,3.1,1.8,0.9,0.6,0.453,0.282,0.67
361,Stephanie Mcpherson,regular,2020-21,KeyBoardWarriors,36,16.7,,1.3,0.5,0.3,0.1,0.388,0.311,0.676
362,Michael Walker,regular,2020-21,KeyBoardWarriors,66,35.5,12.0,7.7,4.7,1.2,0.8,0.496,0.362,0.749
363,Sandy Marquez,regular,2020-21,HtmlERS,62,37.1,11.3,4.8,4.4,1.5,0.6,0.407,,0.763
364,Sara Daniel,regular,2020-21,UnitedWeCode,47,15.3,11.3,3.5,2.5,0.5,0.3,0.389,0.282,0.741
365,Tracey Blair,elite_playmaker,2020-21,HtmlERS,21,28.3,16.9,6.6,,1.0,0.5,0.477,0.364,
366,Lori Livingston,elite_defender,2020-21,HtmlERS,68,30.8,14.4,5.3,3.7,1.6,1.6,0.4,0.299,0.78
367,Russell Gillespie,regular,2020-21,LutammS,43,25.7,12.7,6.4,4.2,1.6,1.0,0.508,0.353,0.723
368,Robert Woodward,regular,2020-21,SkyBirds,29,23.5,13.4,6.2,2.9,1.2,0.6,0.432,0.327,0.81
369,Amber Davidson,regular,2020-21,VBADragons,52,14.8,12.3,5.6,3.2,1.5,0.6,0.515,0.358,0.739
370,Alec Morgan,regular,2020-21,SkyBirds,49,34.0,5.2,2.8,2.9,0.8,0.3,0.382,0.332,0.717
371,Joshua Smith,regular,2020-21,BIsupremE,69,35.2,9.6,3.6,3.8,1.7,0.3,0.502,0.368,0.802
372,Lawrence Scott,elite_defender,2020-21,VBADragons,68,28.4,10.9,6.0,3.8,2.1,2.3,0.504,0.286,0.756
373,Daniel Scott,regular,2020-21,VBADragons,66,18.2,7.3,1.7,1.4,0.8,0.1,0.449,0.284,0.742
374,Michelle Lewis,regular,2020-21,KeyBoardWarriors,55,28.2,17.8,,4.1,0.7,0.6,0.443,0.334,0.763
375,Holly Braun,regular,2020-21,LutammS,82,35.0,11.9,6.1,3.3,1.6,0.9,0.506,0.313,0.841
376,Albert Dawson,regular,2020-21,KeyBoardWarriors,68,17.3,8.4,5.0,2.8,0.5,0.4,0.405,0.317,0.67
377,Dennis Lopez,regular,2020-21,KeyBoardWarriors,46,23.7,14.4,4.8,4.4,1.6,0.3,0.448,0.374,0.721
378,Kyle Hardin,regular,2020-21,HtmlERS,50,13.3,7.4,2.6,2.2,0.9,0.5,0.456,0.289,0.73
379,Nancy Davis,regular,2020-21,SparkiFY,82,21.4,15.7,4.4,3.2,1.0,0.4,0.405,0.358,0.789
380,Kristy Miller,regular,2020-21,HtmlERS,54,35.3,6.4,3.4,1.2,0.3,0.4,0.473,0.345,0.763
381,Michael Cooke,regular,2020-21,HtmlERS,77,16.3,6.9,3.0,1.9,,0.2,0.385,0.343,0.717
382,Nichole Rodriguez,regular,2020-21,KeyBoardWarriors,35,21.5,3.0,2.4,1.9,0.2,0.1,0.397,0.295,0.721
383,Ashley Fisher,elite_playmaker,2020-21,BIsupremE,54,15.4,17.3,3.7,8.7,1.5,0.7,0.481,0.352,0.823
384,Emily Trevino,regular,2020-21,UnitedWeCode,61,30.1,10.1,5.4,2.9,1.7,0.7,0.519,0.316,0.717
385,Angela Frederick,regular,2020-21,HtmlERS,60,31.7,16.5,5.7,2.3,1.5,0.9,0.428,0.358,0.809
386,Peggy Martin,regular,2020-21,LutammS,34,30.5,3.3,2.7,0.9,0.2,0.2,0.422,0.266,0.648
387,Brian Gonzalez,elite_scorer,2020-21,LutammS,53,16.4,31.6,3.9,2.2,0.9,0.4,0.455,0.412,
388,William Neal,regular,2020-21,VBADragons,56,23.8,8.1,3.9,3.0,1.2,0.5,0.467,0.285,0.712
389,Melissa Simon,regular,2020-21,HtmlERS,52,21.4,5.4,1.2,1.8,0.3,0.3,0.439,0.325,0.715
0,Robert Smith,regular,2021-22,SkyBirds,63,29.8,9.4,6.3,4.7,,1.1,0.462,0.304,0.734
1,Mandy Evans,regular,2021-22,SparkiFY,65,26.8,6.1,1.5,1.2,0.7,0.1,0.399,0.315,0.605
2,Miguel Lee,regular,2021-22,SkyBirds,37,37.3,,7.8,3.8,1.2,1.1,0.443,0.337,0.835
3,Ashlee Martin,regular,2021-22,HtmlERS,77,15.8,11.2,4.0,4.1,1.2,1.0,0.501,0.334,0.701
4,David Hamilton,regular,2021-22,SparkiFY,49,33.4,12.5,3.6,2.2,1.3,0.8,0.418,0.377,0.724
5,Anna Thompson,regular,2021-22,HtmlERS,61,18.1,10.5,6.1,4.8,1.5,0.3,0.43,0.355,0.795
6,Angela Kelly,regular,2021-22,SkyBirds,53,21.8,13.1,7.4,4.5,1.0,0.9,0.473,0.324,0.801
7,Susan Davis,regular,2021-22,BIsupremE,51,34.3,14.7,5.1,3.2,1.1,0.6,0.481,0.321,
8,Tiffany Jenkins,regular,2021-22,KeyBoardWarriors,26,24.7,17.2,3.5,3.1,1.1,0.8,0.516,0.351,0.849
9,William Hernandez,regular,2021-22,VBADragons,71,22.0,6.5,2.4,1.4,0.2,0.4,0.443,0.299,0.696
10,Jennifer Lee,regular,2021-22,SkyBirds,76,26.8,6.6,2.0,1.3,0.7,0.4,0.354,0.288,0.728
11,Matthew Johnson,regular,2021-22,LutammS,34,35.4,14.8,5.1,3.1,1.7,0.5,0.402,0.323,0.788
12,Matthew Ponce,regular,2021-22,SkyBirds,62,29.8,,3.2,1.6,0.9,0.6,0.399,0.323,0.798
13,Tiffany Garner,regular,2021-22,SkyBirds,81,13.9,8.0,3.5,1.7,0.7,0.3,,0.293,0.621
14,Adam Bentley,regular,2021-22,LutammS,42,24.2,11.4,2.7,2.7,0.6,0.5,0.414,0.322,0.668
15,Monica Townsend,regular,2021-22,HtmlERS,62,20.4,6.8,,1.6,,0.4,0.424,0.281,0.669
16,Harold Garcia,regular,2021-22,SkyBirds,37,25.9,5.4,3.8,1.9,0.7,0.2,0.379,0.251,0.676
17,Robert Mcclure,elite_defender,2021-22,BIsupremE,81,28.0,11.4,,3.4,1.9,3.0,0.413,0.291,0.738
18,Belinda Doyle,regular,2021-22,LutammS,73,17.4,10.9,5.9,4.4,1.4,1.0,0.499,0.316,0.776
19,Jesse Mills,regular,2021-22,VBADragons,34,24.4,9.2,4.4,1.9,0.7,0.5,,0.3,0.748
20,Jenna Summers,regular,2021-22,UnitedWeCode,61,21.1,10.9,3.1,4.3,1.7,0.9,0.439,0.316,0.752
21,Lindsay Hall,regular,2021-22,HtmlERS,45,14.6,14.1,5.0,4.7,0.6,0.5,0.502,0.347,0.818
22,Morgan Robinson,regular,2021-22,LutammS,72,33.9,9.4,,3.9,0.7,1.1,0.421,0.337,0.709
23,Laurie Peters,regular,2021-22,HtmlERS,44,26.3,11.6,7.4,4.5,1.1,1.0,0.431,0.353,0.82
24,Jacob Chapman,elite_defender,2021-22,UnitedWeCode,42,32.8,14.5,7.8,1.7,1.9,1.0,0.444,0.318,0.704
25,April Benjamin,regular,2021-22,KeyBoardWarriors,46,15.4,4.9,3.0,0.8,0.3,0.3,0.357,0.271,0.689
26,Bob Martin,regular,2021-22,SkyBirds,59,23.3,7.5,2.0,1.1,0.3,0.7,0.397,0.332,0.747
27,Tonya Collier,regular,2021-22,LutammS,37,37.6,10.9,3.7,1.4,1.1,0.5,0.398,0.318,0.692
28,Edward Perez,regular,2021-22,BIsupremE,41,27.3,14.1,7.0,2.9,1.7,0.6,0.514,0.353,0.743
29,Amber Moore,regular,2021-22,SparkiFY,37,22.0,8.2,4.4,2.9,0.7,0.9,0.427,0.306,0.775
30,Mario Williams,regular,2021-22,VBADragons,75,21.0,10.9,2.6,1.7,0.8,,0.448,,0.736
31,Jennifer Miller,regular,2021-22,KeyBoardWarriors,37,27.9,9.3,3.7,3.2,0.6,0.3,0.509,0.309,0.798
32,Virginia Knapp,regular,2021-22,SkyBirds,47,34.5,14.4,3.4,4.8,1.1,0.8,0.472,0.337,0.764
33,Kristina Barton,regular,2021-22,SkyBirds,62,36.1,6.5,2.4,1.3,1.0,0.6,0.427,0.318,0.66
34,Michael Shelton,regular,2021-22,SkyBirds,71,20.3,11.3,2.2,2.6,0.6,0.7,0.479,0.349,0.696
35,Kathleen Castillo,regular,2021-22,HtmlERS,27,31.0,15.0,3.6,2.6,0.5,,0.491,0.301,0.753
36,Bryan Sims,regular,2021-22,SparkiFY,23,25.8,4.7,2.2,1.3,0.3,0.3,0.382,0.301,0.693
37,Mark Bishop,regular,2021-22,BIsupremE,21,13.2,10.7,4.3,2.7,0.4,0.3,0.397,,0.787
38,Robert Cisneros,regular,2021-22,BIsupremE,70,28.4,14.2,6.2,3.8,1.1,0.6,0.502,0.302,0.844
39,James Mack,elite_scorer,2021-22,BIsupremE,47,20.8,24.6,2.0,3.0,1.0,0.7,0.579,0.365,0.91
40,Holly Hawkins,regular,2021-22,VBADragons,82,16.2,17.1,8.0,3.8,0.7,0.6,0.428,0.317,0.78
41,Christopher Martin,regular,2021-22,LutammS,21,13.2,10.2,5.8,4.0,1.3,0.5,0.441,0.305,0.788
42,Tammy Hall,regular,2021-22,SkyBirds,22,14.5,,4.7,1.6,0.5,0.2,0.478,0.338,0.759
43,Frank Roberts,regular,2021-22,UnitedWeCode,66,35.6,11.4,4.9,2.9,0.6,0.9,0.493,0.321,0.806
44,Amanda Stone,regular,2021-22,SparkiFY,44,30.0,9.5,3.5,1.4,0.5,0.3,0.458,0.29,0.672
45,Aaron Smith,regular,2021-22,SkyBirds,48,37.6,13.6,3.1,3.6,0.7,0.6,0.442,0.374,0.739
46,Tyler Lopez,regular,2021-22,KeyBoardWarriors,38,17.0,11.1,4.4,4.8,1.4,0.4,0.503,0.334,
47,Cathy Lindsey,regular,2021-22,LutammS,25,23.5,,2.5,1.2,0.5,,0.397,0.306,0.643
48,Cody Wagner,regular,2021-22,VBADragons,69,28.0,12.0,7.4,2.5,0.6,1.0,0.415,0.329,0.745
49,Richard Tyler,regular,2021-22,UnitedWeCode,61,30.8,3.8,3.1,0.6,0.4,0.4,0.378,0.28,0.672
50,Stephanie Butler,regular,2021-22,SparkiFY,80,25.4,7.5,3.1,2.2,0.9,0.8,0.403,0.327,0.73
51,John Johns,elite_scorer,2021-22,LutammS,24,32.4,23.0,2.7,2.1,0.4,0.5,0.597,0.377,0.8
52,Anthony Rivera,elite_playmaker,2021-22,HtmlERS,54,21.9,18.5,6.9,8.9,2.1,0.5,0.476,0.351,0.872
53,Ralph Thompson,regular,2021-22,UnitedWeCode,23,22.3,6.9,1.0,1.4,0.6,0.2,0.38,0.305,0.632
54,Erin Holmes,regular,2021-22,KeyBoardWarriors,31,23.8,11.3,5.0,2.5,0.5,0.6,,0.37,0.773
55,John Gutierrez,regular,2021-22,KeyBoardWarriors,48,18.0,,4.6,2.3,1.2,0.7,0.445,0.308,
56,Heather Nguyen,regular,2021-22,UnitedWeCode,51,16.4,8.2,2.2,2.7,1.2,0.2,0.457,0.294,0.684
57,Carlos Stevens,regular,2021-22,HtmlERS,57,14.8,11.5,3.7,2.8,0.4,0.2,0.479,0.284,0.703
58,James Howell,regular,2021-22,KeyBoardWarriors,80,36.5,4.8,2.4,0.7,0.7,0.3,0.37,0.253,0.681
59,James Taylor,regular,2021-22,KeyBoardWarriors,64,26.8,6.2,3.6,1.6,0.9,0.4,0.404,0.283,0.742
60,Patricia Rivera,regular,2021-22,SkyBirds,38,36.5,11.8,3.2,1.0,0.3,0.7,0.472,0.296,0.753
61,Kelly Medina,regular,2021-22,UnitedWeCode,63,18.9,4.3,1.1,0.6,,0.4,0.423,0.301,0.625
62,Heather Lambert,regular,2021-22,BIsupremE,65,22.7,11.7,7.9,4.7,,,0.434,0.313,0.74
63,Lauren Green,regular,2021-22,UnitedWeCode,51,22.8,7.9,4.2,1.6,0.8,0.3,0.424,0.315,
64,Ronald Cox,regular,2021-22,VBADragons,75,30.2,10.4,4.9,2.3,0.8,0.4,0.407,0.321,0.72
65,Zachary Andrews,regular,2021-22,SkyBirds,78,24.1,9.2,2.6,1.7,1.0,0.7,0.427,,
66,Crystal Jones,regular,2021-22,BIsupremE,28,14.7,7.2,2.2,1.4,0.5,0.6,0.474,0.336,
67,Nathan Erickson,regular,2021-22,SkyBirds,39,32.0,14.2,5.3,2.3,0.9,0.5,0.482,0.329,0.812
68,Austin Francis,elite_defender,2021-22,BIsupremE,77,15.4,10.3,8.6,2.1,2.1,1.9,0.355,0.321,0.725
69,Gina Morales,regular,2021-22,BIsupremE,69,25.7,15.7,5.3,3.2,1.5,,0.419,0.323,0.767
70,Shane Baker,regular,2021-22,LutammS,39,26.0,12.7,4.0,4.4,1.5,1.0,0.428,0.326,0.838
71,Jo Castillo,elite_playmaker,2021-22,VBADragons,20,29.2,22.4,5.5,8.2,1.8,1.0,0.467,0.392,0.887
72,Joseph Johnson,regular,2021-22,HtmlERS,68,19.1,7.9,2.5,1.5,0.3,0.1,0.384,0.325,0.672
73,Michael Mccall,regular,2021-22,HtmlERS,45,12.6,6.4,2.8,1.7,0.4,0.3,0.382,0.326,0.765
74,Erica Garrett,elite_defender,2021-22,BIsupremE,44,16.1,13.4,10.6,1.7,1.6,1.9,0.431,0.307,0.786
75,Sarah Johnson,regular,2021-22,HtmlERS,72,18.4,15.5,4.2,3.3,0.6,0.5,0.458,0.325,
76,Carrie Lopez,regular,2021-22,HtmlERS,49,20.5,,4.5,1.7,0.8,0.4,0.399,0.282,0.791
77,Randy White,regular,2021-22,SparkiFY,37,25.8,7.7,2.2,1.3,0.5,0.3,0.429,0.292,0.709
78,Michael Valenzuela,regular,2021-22,KeyBoardWarriors,46,30.4,8.7,7.3,3.5,1.7,1.1,0.495,0.306,0.844
79,Jessica Mathis,elite_scorer,2021-22,VBADragons,23,18.9,21.3,3.1,5.6,0.0,0.5,0.599,0.366,0.912
80,Charles Turner,regular,2021-22,VBADragons,55,31.0,9.9,4.4,,1.7,0.4,,0.367,0.833
81,Kristen Williams,elite_defender,2021-22,SkyBirds,75,13.9,14.5,11.0,2.5,2.6,2.7,0.369,0.353,0.814
82,Jake Miller,elite_defender,2021-22,UnitedWeCode,47,37.0,12.3,10.0,2.0,1.6,2.7,0.45,0.355,0.768
83,Lisa Hall,regular,2021-22,BIsupremE,75,25.5,11.2,,2.8,0.6,0.4,0.414,0.299,0.652
84,Roger Smith,regular,2021-22,SparkiFY,73,21.1,7.4,3.8,1.3,0.7,0.1,0.447,0.271,0.729
85,Daniel Palmer,elite_playmaker,2021-22,HtmlERS,45,19.2,17.9,4.1,11.6,2.1,,0.424,0.354,0.834
86,Lacey Peterson,regular,2021-22,SparkiFY,22,30.5,6.4,4.0,1.3,0.4,0.5,0.467,0.331,0.7
87,Luis Williams,regular,2021-22,LutammS,76,31.4,7.9,1.4,1.8,0.7,0.2,0.352,0.322,0.626
88,Cory Hernandez,regular,2021-22,UnitedWeCode,74,25.0,15.7,3.3,4.9,1.4,0.8,0.408,0.374,0.758
89,Jamie Hudson,regular,2021-22,LutammS,35,28.4,10.1,6.4,3.7,1.6,0.4,0.48,0.35,0.848
90,Michael Levine,regular,2021-22,SkyBirds,51,19.4,,,1.2,0.4,0.7,0.434,0.359,0.694
91,Justin Chase,regular,2021-22,KeyBoardWarriors,52,15.5,9.0,5.1,,1.6,0.7,0.504,0.331,0.729
92,Christopher Rose,regular,2021-22,KeyBoardWarriors,78,34.3,16.8,4.4,4.7,0.7,0.7,0.496,0.377,
93,Andrea Sandoval,elite_defender,2021-22,KeyBoardWarriors,45,13.0,12.6,7.1,1.5,2.5,2.5,0.373,0.344,0.802
94,Robert Warren,regular,2021-22,SkyBirds,35,12.5,13.0,,3.0,1.5,0.7,0.422,0.323,0.726
95,Kimberly Hernandez,regular,2021-22,LutammS,44,12.1,3.9,2.1,0.5,0.7,0.2,0.422,0.278,0.692
96,Amanda Chapman,regular,2021-22,SparkiFY,65,19.0,2.9,3.5,1.8,0.7,0.2,0.429,0.277,0.626
97,Kimberly Martin,regular,2021-22,BIsupremE,20,16.7,16.4,6.9,3.1,0.9,0.5,0.425,0.313,0.838
98,Robert Johnson,regular,2021-22,UnitedWeCode,52,20.6,16.1,6.8,4.3,1.0,0.4,0.461,0.311,0.84
99,Elaine Parrish,regular,2021-22,UnitedWeCode,47,31.6,14.8,3.7,4.8,1.1,1.1,0.44,0.352,0.784
100,Michael Velasquez,regular,2021-22,UnitedWeCode,81,18.4,11.5,4.5,2.0,1.0,0.4,0.381,,0.719
101,Diane Smith,regular,2021-22,LutammS,34,22.4,16.3,6.4,3.0,1.3,1.1,0.481,0.374,0.762
